ad_id,reporting_start,reporting_end,campaign_id,fb_campaign_id,age,gender,interest1,interest2,interest3,impressions,clicks,spent,total_conversion,approved_conversion,CTR,CPC,CPA,Conversion Rate,ROI
747968,2017-08-24,2017-08-24,936,110962,35-39,F,21,27,24,512,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
747991,2017-08-24,2017-08-24,936,110966,35-39,F,25,31,27,4868,2,2.420000076,1,0,0.041084634346754315,1.210000038,0.0,0.0,0.0
748000,2017-08-24,2017-08-24,936,110967,35-39,F,26,27,32,6585,2,2.950000048,1,0,0.030372057706909643,1.475000024,0.0,0.0,0.0
748007,2017-08-24,2017-08-24,936,110968,35-39,F,27,29,28,10164,2,3.720000029,1,1,0.01967729240456513,1.8600000145,3.720000029,50.0,26.88172022054573
748014,2017-08-24,2017-08-24,936,110970,35-39,F,29,31,35,11182,4,4.449999809,1,0,0.03577177606868181,1.11249995225,0.0,0.0,0.0
748045,2017-08-25,2017-08-25,936,110975,35-39,F,63,69,64,1238,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
748086,2017-08-25,2017-08-25,936,110982,40-44,F,16,19,18,34127,8,13.07000017,1,0,0.023441849561930433,1.63375002125,0.0,0.0,0.0
748087,2017-08-26,2017-08-26,936,110982,40-44,F,16,22,19,29466,7,10.84999967,2,0,0.02375619357904025,1.5499999528571429,0.0,0.0,0.0
748089,2017-08-26,2017-08-26,936,110982,40-44,F,16,18,21,38759,9,10.84999967,1,0,0.023220413323357156,1.205555518888889,0.0,0.0,0.0
748091,2017-08-26,2017-08-26,936,110982,40-44,F,16,17,19,41720,10,12.06000006,1,1,0.023969319271332692,1.206000006,12.06000006,10.0,8.291873922262651
748225,2017-08-26,2017-08-26,936,111005,45-49,F,15,16,17,18602,5,8.860000134,1,0,0.026878830233308247,1.7720000268,0.0,0.0,0.0
748230,2017-08-26,2017-08-26,936,111006,45-49,F,16,17,20,83929,21,27.72999954,4,1,0.025021148828176194,1.3204761685714286,27.72999954,4.761904761904762,3.606202728411585
748231,2017-08-27,2017-08-27,936,111006,45-49,F,16,18,21,25194,6,7.349999905,1,0,0.023815194093831864,1.2249999841666666,0.0,0.0,0.0
748233,2017-08-27,2017-08-27,936,111006,45-49,F,16,22,18,78627,19,26.53000045,1,0,0.0241647271293576,1.3963158131578948,0.0,0.0,0.0
748235,2017-08-26,2017-08-26,936,111006,45-49,F,16,18,19,102695,25,39.42999983,3,0,0.024343931057987246,1.5771999932,0.0,0.0,0.0
748294,2017-08-26,2017-08-26,936,111016,45-49,F,27,32,31,82827,24,47.93000031,3,0,0.028976058531638236,1.99708334625,0.0,0.0,0.0
748295,2017-08-26,2017-08-26,936,111016,45-49,F,27,31,32,9240,3,6.039999962,1,0,0.032467532467532464,2.0133333206666664,0.0,0.0,0.0
748303,2017-08-25,2017-08-25,936,111018,45-49,F,29,32,33,7706,2,2.369999886,1,0,0.02595380223202699,1.184999943,0.0,0.0,0.0
748314,2017-08-25,2017-08-25,936,111020,45-49,F,31,34,32,7821,4,6.340000153,1,1,0.0511443549418233,1.58500003825,6.340000153,25.0,15.7728702818219
748341,2017-08-25,2017-08-25,936,111024,45-49,F,64,67,68,1363,0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
776318,2017-08-25,2017-08-25,936,115484,45-49,F,15,16,19,3569,0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
776322,2017-08-25,2017-08-25,936,115485,45-49,F,16,21,20,119063,34,53.21999949,1,0,0.02855631052468021,1.5652941026470588,0.0,0.0,0.0
776323,2017-08-26,2017-08-26,936,115485,45-49,F,16,17,18,99078,23,35.79999948,2,0,0.023214033387835845,1.556521716521739,0.0,0.0,0.0
776325,2017-08-26,2017-08-26,936,115485,45-49,F,16,19,20,452398,114,180.2200012,1,0,0.025199050393679902,1.5808772035087721,0.0,0.0,0.0
776334,2017-08-26,2017-08-26,936,115487,45-49,F,10,12,16,191223,48,76.41000056,1,0,0.025101582968575953,1.5918750116666667,0.0,0.0,0.0
776336,2017-08-26,2017-08-26,936,115487,45-49,F,10,15,14,22216,6,9.549999952,1,0,0.02700756211739287,1.5916666586666668,0.0,0.0,0.0
776338,2017-08-23,2017-08-23,936,115487,45-49,F,10,12,11,48291,11,18.01999998,1,0,0.022778571576484233,1.6381818163636366,0.0,0.0,0.0
776353,2017-08-23,2017-08-23,936,115490,40-44,F,63,66,67,27559,8,13.37,1,0,0.0290286294858304,1.67125,0.0,0.0,0.0
776373,2017-08-21,2017-08-21,936,115493,45-49,F,25,27,27,10194,4,4.590000033,2,1,0.039238767902687856,1.14750000825,4.590000033,25.0,21.786492218092757
776383,2017-08-21,2017-08-21,936,115495,45-49,F,23,27,29,1168,0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
776405,2017-08-21,2017-08-21,936,115498,45-49,F,21,25,22,40126,16,25.86000001,1,0,0.03987439565369087,1.616250000625,0.0,0.0,0.0
776416,2017-08-21,2017-08-21,936,115500,45-49,F,19,22,20,3659,1,0.49000001,1,1,0.027329871549603715,0.49000001,0.49000001,100.0,204.08162848813004
776430,2017-08-22,2017-08-22,936,115503,30-34,M,10,14,16,3200,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
776464,2017-08-22,2017-08-22,936,115508,45-49,F,29,30,31,7550,1,1.679999948,1,1,0.013245033112582781,1.679999948,1.679999948,100.0,59.52381136621321
776469,2017-08-22,2017-08-22,936,115509,45-49,F,28,33,29,45397,15,25.41999936,1,1,0.03304183095799282,1.694666624,25.41999936,6.666666666666667,3.9339104058891685
776473,2017-08-22,2017-08-22,936,115510,30-34,M,16,22,22,23086,2,3.310000062,1,1,0.008663259118080222,1.655000031,3.310000062,50.0,30.211479796642976
776475,2017-08-21,2017-08-21,936,115510,30-34,M,16,21,20,16425,1,1.549999952,1,0,0.0060882800608828,1.549999952,0.0,0.0,0.0
776476,2017-08-21,2017-08-21,936,115510,30-34,M,16,17,18,43756,5,5.439999938,0,0,0.011427004296553616,1.0879999876,0.0,0.0,0.0
776477,2017-08-21,2017-08-21,936,115510,30-34,M,16,22,17,9982,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
776489,2017-08-21,2017-08-21,936,115512,45-49,F,26,31,28,175389,55,81.60999787,1,0,0.031358865151178236,1.4838181430909092,0.0,0.0,0.0
776494,2017-08-21,2017-08-21,936,115513,30-34,M,15,16,16,7015,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
776515,2017-08-21,2017-08-21,936,115517,45-49,F,65,68,68,12706,3,4.98999989,1,1,0.023610892491736188,1.6633332966666667,4.98999989,33.33333333333333,20.040080602085943
776519,2017-08-21,2017-08-21,936,115517,45-49,F,65,71,67,70702,20,31.7099998,1,0,0.028287742920992336,1.58549999,0.0,0.0,0.0
776533,2017-08-21,2017-08-21,936,115520,45-49,F,63,64,68,63927,16,25.52000046,2,0,0.025028548187776684,1.59500002875,0.0,0.0,0.0
776534,2017-08-21,2017-08-21,936,115520,45-49,F,63,69,67,15105,3,4.25999999,1,0,0.019860973187686197,1.4199999966666665,0.0,0.0,0.0
776538,2017-08-21,2017-08-21,936,115521,30-34,F,15,16,19,8774,1,1.830000043,1,0,0.011397310234784592,1.830000043,0.0,0.0,0.0
776551,2017-08-21,2017-08-21,936,115523,30-34,F,16,18,22,14459,1,1.389999986,1,0,0.006916107614634484,1.389999986,0.0,0.0,0.0
776552,2017-08-22,2017-08-22,936,115523,30-34,F,16,17,18,21596,2,2.809999943,1,0,0.009260974254491572,1.4049999715,0.0,0.0,0.0
776553,2017-08-22,2017-08-22,936,115523,30-34,F,16,21,17,66765,8,11.04999971,1,0,0.011982326069048154,1.38124996375,0.0,0.0,0.0
776563,2017-08-23,2017-08-23,936,115525,30-34,F,7,9,13,1369,0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
776579,2017-08-23,2017-08-23,936,115527,30-34,F,10,13,14,26910,5,7.229999781,1,0,0.01858045336306206,1.4459999562,0.0,0.0,0.0
776603,2017-08-23,2017-08-23,936,115531,30-34,F,2,3,6,506,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
776615,2017-08-23,2017-08-23,936,115533,45-49,M,63,66,68,11988,3,4.269999862,1,0,0.025025025025025023,1.4233332873333333,0.0,0.0,0.0
776623,2017-08-23,2017-08-23,936,115535,45-49,M,64,69,65,19353,6,9.4799999,1,1,0.031002945279801578,1.5799999833333331,9.4799999,16.666666666666664,10.548523318022399
776631,2017-08-23,2017-08-23,936,115536,40-44,M,29,35,33,10960,2,2.890000105,1,0,0.01824817518248175,1.4450000525,0.0,0.0,0.0
776643,2017-08-23,2017-08-23,936,115538,30-34,M,15,18,18,33491,6,10.56999969,2,1,0.017915260816338718,1.761666615,10.56999969,16.666666666666664,9.460738215026382
776644,2017-08-23,2017-08-23,936,115538,30-34,M,15,21,20,20083,2,3.200000048,2,1,0.009958671513220135,1.600000024,3.200000048,50.0,31.249999531250005
776659,2017-08-23,2017-08-23,936,115541,30-34,M,16,19,22,8817,0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
776661,2017-08-23,2017-08-23,936,115541,30-34,M,16,18,22,15466,1,0.970000029,1,0,0.006465795939480151,0.970000029,0.0,0.0,0.0
776662,2017-08-22,2017-08-22,936,115541,30-34,M,16,18,22,27072,3,4.370000005,1,0,0.011081560283687944,1.4566666683333331,0.0,0.0,0.0
776663,2017-08-22,2017-08-22,936,115541,30-34,M,16,19,22,15753,1,0.569999993,1,1,0.006347997206881229,0.569999993,0.569999993,100.0,175.43859864573716
776668,2017-08-22,2017-08-22,936,115542,40-44,M,19,21,24,3523,1,1.809999943,1,1,0.02838489923360772,1.809999943,1.809999943,100.0,55.248620524404075
776685,2017-08-22,2017-08-22,936,115545,40-44,M,16,22,17,7745,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
776686,2017-08-22,2017-08-22,936,115545,40-44,M,16,17,21,18709,2,3.319999933,1,0,0.010690042225666791,1.6599999665,0.0,0.0,0.0
776687,2017-08-23,2017-08-23,936,115545,40-44,M,16,20,20,8022,0,0.0,2,1,0.0,0.0,0.0,0.0,0.0
776696,2017-08-22,2017-08-22,936,115547,30-34,M,10,11,12,7966,1,1.179999948,1,1,0.012553351744915892,1.179999948,1.179999948,100.0,84.7457664464236
776697,2017-08-22,2017-08-22,936,115547,30-34,M,10,14,13,4132,0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
776698,2017-08-22,2017-08-22,936,115547,30-34,M,10,14,16,12785,3,4.730000019,2,1,0.023464998044583497,1.576666673,4.730000019,33.33333333333333,21.14164896370162
776699,2017-08-27,2017-08-27,936,115547,30-34,M,10,16,16,8213,1,1.379999995,1,1,0.0121758188238159,1.379999995,1.379999995,100.0,72.46376837849192
776722,2017-08-27,2017-08-27,936,115551,30-34,M,2,4,7,545,0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
776725,2017-08-22,2017-08-22,936,115552,40-44,M,23,26,27,2479,1,1.25999999,1,0,0.04033884630899556,1.25999999,0.0,0.0,0.0
776780,2017-08-22,2017-08-22,936,115561,40-44,M,2,4,3,3812,2,3.049999952,1,0,0.05246589716684155,1.524999976,0.0,0.0,0.0
776793,2017-08-22,2017-08-22,936,115563,45-49,M,21,23,26,1609,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
776799,2017-08-22,2017-08-22,936,115564,45-49,M,20,22,26,10257,3,3.579999924,1,1,0.029248318221702253,1.193333308,3.579999924,33.33333333333333,27.93296148684499
776817,2017-08-22,2017-08-22,936,115567,40-44,M,10,14,16,12356,4,6.279999971,1,0,0.03237293622531564,1.56999999275,0.0,0.0,0.0
776825,2017-08-23,2017-08-23,936,115568,45-49,M,18,23,20,7410,1,1.210000038,1,0,0.013495276653171389,1.210000038,0.0,0.0,0.0
776829,2017-08-23,2017-08-23,936,115569,45-49,M,16,20,19,140098,28,46.63000011,1,0,0.0199860097931448,1.6653571467857142,0.0,0.0,0.0
776831,2017-08-22,2017-08-22,936,115569,45-49,M,16,18,20,107021,20,34.44000012,1,0,0.018687921062221433,1.722000006,0.0,0.0,0.0
776840,2017-08-22,2017-08-22,936,115571,35-39,M,36,38,40,2797,1,1.289999962,1,0,0.03575259206292456,1.289999962,0.0,0.0,0.0
776861,2017-08-22,2017-08-22,936,115574,45-49,M,7,9,12,16461,6,9.21999979,1,0,0.03644979041370512,1.5366666316666666,0.0,0.0,0.0
776892,2017-08-30,2017-08-30,936,115580,40-44,M,63,66,69,17488,5,7.719999909,1,0,0.028591033851784083,1.5439999818,0.0,0.0,0.0
776928,2017-08-30,2017-08-30,936,115586,35-39,M,10,11,15,9750,2,1.5,1,1,0.020512820512820513,0.75,1.5,50.0,66.66666666666667
776935,2017-08-30,2017-08-30,936,115587,45-49,M,36,41,38,1136,0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
777105,2017-08-30,2017-08-30,936,115615,45-49,M,63,67,67,4333,1,0.180000007,1,1,0.02307869836141242,0.180000007,0.180000007,100.0,555.5555339506182
777130,2017-08-30,2017-08-30,936,115619,35-39,M,16,21,22,6260,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
777131,2017-08-22,2017-08-22,936,115619,35-39,M,16,19,21,6359,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
777166,2017-08-30,2017-08-30,936,115625,30-34,M,63,69,65,2383,0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
777187,2017-08-30,2017-08-30,936,115629,40-44,M,27,31,28,11292,3,5.389999866,1,1,0.026567481402763018,1.796666622,5.389999866,33.33333333333333,18.552876156973173
777198,2017-08-30,2017-08-30,936,115631,30-34,M,64,70,69,12729,4,5.779999852,1,0,0.031424306701233404,1.444999963,0.0,0.0,0.0
777200,2017-08-23,2017-08-23,936,115631,30-34,M,64,69,70,1898,0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
777201,2017-08-23,2017-08-23,936,115631,30-34,M,64,69,65,1882,0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
777235,2017-08-24,2017-08-24,936,115637,30-34,M,65,66,67,2883,1,0.99000001,1,1,0.0346860908775581,0.99000001,0.99000001,100.0,101.01009998979697
777248,2017-08-24,2017-08-24,936,115639,30-34,F,7,9,10,3989,1,1.279999971,1,0,0.0250689395838556,1.279999971,0.0,0.0,0.0
777261,2017-08-24,2017-08-24,936,115641,40-44,M,29,31,34,19603,4,5.279999971,1,1,0.020405040044891087,1.31999999275,5.279999971,25.0,18.939394043417128
777382,2017-08-25,2017-08-25,936,115675,40-44,M,24,26,27,3047,1,1.379999995,1,0,0.03281916639317361,1.379999995,0.0,0.0,0.0
777398,2017-08-25,2017-08-25,936,115677,35-39,M,24,27,30,3029,1,1.049999952,1,1,0.033014196104324864,1.049999952,1.049999952,100.0,95.23809959183693
777410,2017-08-25,2017-08-25,936,115679,45-49,M,26,29,28,3490,1,1.340000033,1,1,0.028653295128939826,1.340000033,1.340000033,100.0,74.62686383381605
777482,2017-08-25,2017-08-25,936,115691,45-49,M,28,32,32,2479,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
777495,2017-08-25,2017-08-25,936,115693,40-44,M,19,25,25,19581,7,10.42999983,2,0,0.0357489402992697,1.4899999757142857,0.0,0.0,0.0
777519,2017-08-24,2017-08-24,936,115697,45-49,M,29,34,32,19537,5,6.099999905,1,0,0.025592465578133796,1.219999981,0.0,0.0,0.0
777625,2017-08-24,2017-08-24,936,115715,45-49,M,16,17,19,59433,12,19.65999949,3,0,0.020190803089192872,1.6383332908333335,0.0,0.0,0.0
777627,2017-08-23,2017-08-23,936,115715,45-49,M,16,17,19,157534,33,56.19000077,2,0,0.020947858874909544,1.702727296060606,0.0,0.0,0.0
777638,2017-08-23,2017-08-23,936,115717,40-44,M,7,10,12,1781,0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
777670,2017-08-23,2017-08-23,936,115723,40-44,M,16,19,19,23769,4,6.029999852,1,0,0.016828642349278472,1.507499963,0.0,0.0,0.0
777673,2017-08-23,2017-08-23,936,115723,40-44,M,16,18,17,7101,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
777742,2017-08-23,2017-08-23,936,115735,35-39,M,64,69,68,4726,1,1.830000043,1,1,0.021159542953872196,1.830000043,1.830000043,100.0,54.644807459165726
777758,2017-08-24,2017-08-24,936,115737,30-34,M,19,20,20,5209,1,0.959999979,2,0,0.01919754271453254,0.959999979,0.0,0.0,0.0
777794,2017-08-24,2017-08-24,936,115743,30-34,M,18,23,24,13473,3,2.619999945,3,0,0.0222667557336896,0.873333315,0.0,0.0,0.0
777816,2017-08-23,2017-08-23,936,115747,40-44,M,2,7,7,500,0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
777871,2017-08-23,2017-08-23,936,115756,30-34,M,20,26,23,4616,1,1.360000014,1,0,0.02166377816291161,1.360000014,0.0,0.0,0.0
777904,2017-08-30,2017-08-30,936,115762,30-34,M,31,32,33,3279,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
777905,2017-08-30,2017-08-30,936,115762,30-34,M,31,36,36,3288,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
778037,2017-08-28,2017-08-28,936,115784,35-39,M,27,29,28,14615,4,6.050000191,1,0,0.027369141293191925,1.51250004775,0.0,0.0,0.0
778048,2017-08-28,2017-08-28,936,115786,30-34,M,27,28,29,56615,12,19.88000035,2,0,0.021195796167093526,1.6566666958333334,0.0,0.0,0.0
778085,2017-08-28,2017-08-28,936,115792,30-34,M,26,32,31,11735,3,4.529999971,1,1,0.025564550489987216,1.5099999903333332,4.529999971,33.33333333333333,22.07505532895731
778087,2017-08-28,2017-08-28,936,115792,30-34,M,26,30,32,15910,5,6.779999852,1,0,0.03142677561282212,1.3559999704,0.0,0.0,0.0
778112,2017-08-28,2017-08-28,936,115796,35-39,M,29,33,35,11446,2,3.090000033,1,1,0.017473353136466887,1.5450000165,3.090000033,50.0,32.36245920130707
778113,2017-08-28,2017-08-28,936,115796,35-39,M,29,35,35,4595,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
778124,2017-08-28,2017-08-28,936,115798,30-34,M,29,34,32,4871,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
778148,2017-08-28,2017-08-28,936,115802,35-39,M,28,32,30,3199,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
778156,2017-08-28,2017-08-28,936,115804,30-34,M,28,32,31,9388,2,3.140000105,1,0,0.021303792074989347,1.5700000525,0.0,0.0,0.0
778161,2017-08-27,2017-08-27,936,115804,30-34,M,28,31,33,17954,6,7.5400002,2,1,0.03341873677175003,1.2566667,7.5400002,16.666666666666664,13.262599117702942
778208,2017-08-27,2017-08-27,936,115812,40-44,F,29,32,32,2755,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
778264,2017-08-27,2017-08-27,936,115822,40-44,F,27,31,30,8152,1,0.99000001,1,0,0.01226692836113837,0.99000001,0.0,0.0,0.0
778266,2017-08-27,2017-08-27,936,115822,40-44,F,27,32,28,74542,19,34.1500001,1,0,0.025488986074964446,1.7973684263157894,0.0,0.0,0.0
778421,2017-08-27,2017-08-27,936,115848,40-44,F,20,21,23,6699,2,3.090000033,1,0,0.02985520226899537,1.5450000165,0.0,0.0,0.0
778422,2017-08-27,2017-08-27,936,115848,40-44,F,20,25,24,11911,4,3.959999919,1,0,0.033582402820921835,0.98999997975,0.0,0.0,0.0
778461,2017-08-27,2017-08-27,936,115854,40-44,M,29,35,33,10090,2,2.650000095,1,1,0.019821605550049554,1.3250000475,2.650000095,50.0,37.73584770380923
778471,2017-08-27,2017-08-27,936,115856,30-34,M,32,35,36,1273,0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
778483,2017-08-27,2017-08-27,936,115858,40-44,F,18,24,20,24188,5,8.179999828,1,0,0.020671407309409626,1.6359999656,0.0,0.0,0.0
778529,2017-08-27,2017-08-27,936,115866,30-34,M,31,35,33,2214,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
778556,2017-08-28,2017-08-28,936,115870,40-44,M,32,35,38,9735,4,4.130000114,1,1,0.04108885464817669,1.0325000285,4.130000114,25.0,24.21307439218148
778590,2017-08-28,2017-08-28,936,115876,30-34,M,30,36,36,1371,0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
778600,2017-08-29,2017-08-29,936,115878,40-44,F,22,23,25,10750,4,5.389999866,1,0,0.037209302325581395,1.3474999665,0.0,0.0,0.0
778626,2017-08-29,2017-08-29,936,115882,30-34,M,29,33,35,7629,1,0.720000029,1,1,0.013107877834578582,0.720000029,0.720000029,100.0,138.8888832947533
778628,2017-08-29,2017-08-29,936,115882,30-34,M,29,35,30,4608,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
778674,2017-08-29,2017-08-29,936,115890,35-39,M,29,31,30,3732,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
778689,2017-08-30,2017-08-30,936,115892,30-34,M,28,32,32,7453,1,1.679999948,1,1,0.013417415805715819,1.679999948,1.679999948,100.0,59.52381136621321
778722,2017-08-30,2017-08-30,936,115898,35-39,F,64,70,67,41785,14,19.10000038,1,0,0.033504846236687806,1.3642857414285714,0.0,0.0,0.0
778737,2017-08-30,2017-08-30,936,115900,35-39,M,27,32,30,8077,2,3.579999924,1,1,0.02476166893648632,1.789999962,3.579999924,50.0,27.93296148684499
778756,2017-08-30,2017-08-30,936,115904,35-39,F,63,65,65,5602,1,1.580000043,1,0,0.01785076758300607,1.580000043,0.0,0.0,0.0
778804,2017-08-30,2017-08-30,936,115912,30-34,M,26,29,29,6184,2,2.75,1,1,0.03234152652005175,1.375,2.75,50.0,36.36363636363637
778808,2017-08-29,2017-08-29,936,115912,30-34,M,26,28,29,1738,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
778964,2017-08-29,2017-08-29,936,115938,35-39,F,27,33,28,112460,25,41.29000068,1,0,0.0222301262671172,1.6516000272,0.0,0.0,0.0
779057,2017-08-29,2017-08-29,936,115954,40-44,M,15,21,21,4414,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
779106,2017-08-28,2017-08-28,936,115962,35-39,F,30,35,36,14670,7,9.410000324,1,0,0.047716428084526245,1.3442857605714287,0.0,0.0,0.0
779438,2017-08-28,2017-08-28,936,116031,30-34,F,64,66,69,33144,9,13.40999985,1,0,0.02715423606082549,1.4899999833333333,0.0,0.0,0.0
779453,2017-08-29,2017-08-29,936,116033,45-49,M,64,68,70,4397,1,0.949999988,1,0,0.02274277916761428,0.949999988,0.0,0.0,0.0
779488,2017-08-29,2017-08-29,936,116039,45-49,M,65,68,69,1006,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
779573,2017-08-29,2017-08-29,936,116053,35-39,F,10,13,16,89527,24,32.28999996,1,0,0.02680755526265819,1.3454166650000001,0.0,0.0,0.0
779608,2017-08-29,2017-08-29,936,116059,35-39,F,15,18,16,2459,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
779609,2017-08-29,2017-08-29,936,116059,35-39,F,15,20,18,7116,2,1.730000019,1,1,0.028105677346824058,0.8650000095,1.730000019,50.0,57.80346757325672
779622,2017-08-29,2017-08-29,936,116061,30-34,F,15,18,17,8613,1,0.889999986,2,0,0.011610356437942644,0.889999986,0.0,0.0,0.0
779631,2017-08-19,2017-08-19,936,116063,35-39,F,16,19,18,9730,1,1.379999995,1,0,0.010277492291880781,1.379999995,0.0,0.0,0.0
779644,2017-08-19,2017-08-19,936,116065,30-34,F,16,20,20,51816,8,10.2299999,2,1,0.015439246564767639,1.2787499875,10.2299999,12.5,9.775171161047616
779645,2017-08-22,2017-08-22,936,116065,30-34,F,16,21,20,27289,3,4.429999828,1,0,0.010993440580453663,1.4766666093333332,0.0,0.0,0.0
779715,2017-08-22,2017-08-22,936,116077,30-34,F,29,32,33,20409,4,3.829999924,1,0,0.019599196432946248,0.957499981,0.0,0.0,0.0
779716,2017-08-22,2017-08-22,936,116077,30-34,F,29,32,34,8044,1,1.110000014,1,0,0.012431626056688214,1.110000014,0.0,0.0,0.0
779738,2017-08-22,2017-08-22,936,116081,30-34,F,28,32,33,15645,4,5.349999905,1,0,0.02556727388942154,1.33749997625,0.0,0.0,0.0
779778,2017-08-22,2017-08-22,936,116087,30-34,F,31,37,34,2466,0,0.0,2,2,0.0,0.0,0.0,0.0,0.0
779789,2017-08-22,2017-08-22,936,116089,45-49,M,10,14,13,11611,3,3.950000048,1,1,0.025837567823615536,1.3166666826666666,3.950000048,33.33333333333333,25.31645538855953
779824,2017-08-22,2017-08-22,936,116095,45-49,M,7,13,9,9375,3,4.019999981,1,0,0.032,1.3399999936666667,0.0,0.0,0.0
779871,2017-08-22,2017-08-22,936,116103,30-34,F,32,37,34,4402,1,1.330000043,1,1,0.022716946842344387,1.330000043,1.330000043,100.0,75.18796749392286
779918,2017-08-22,2017-08-22,936,116111,30-34,F,18,23,24,8469,2,3.089999914,1,0,0.02361553902467824,1.544999957,0.0,0.0,0.0
779922,2017-08-22,2017-08-22,936,116111,30-34,F,18,22,24,5823,1,1.419999957,1,1,0.01717327837884252,1.419999957,1.419999957,100.0,70.42253734378106
779944,2017-08-21,2017-08-21,936,116115,35-39,M,10,13,16,2549,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
779979,2017-08-21,2017-08-21,936,116121,35-39,M,16,17,21,25817,4,6.019999981,1,0,0.015493666963628618,1.50499999525,0.0,0.0,0.0
779995,2017-08-21,2017-08-21,936,116123,30-34,F,20,24,25,1961,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
780064,2017-08-21,2017-08-21,936,116135,30-34,F,22,24,25,2554,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
780104,2017-08-21,2017-08-21,936,116147,30-34,F,25,27,26,4971,1,1.230000019,1,1,0.020116676725005028,1.230000019,1.230000019,100.0,81.30081175226388
780199,2017-08-22,2017-08-22,936,116163,35-39,F,23,28,27,1030,0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
780318,2017-08-22,2017-08-22,936,116183,45-49,F,29,32,31,162341,56,77.07999969,3,0,0.034495290776821626,1.376428565892857,0.0,0.0,0.0
780323,2017-08-21,2017-08-21,936,116183,45-49,F,29,35,34,24542,7,9.329999924,1,0,0.028522532800912718,1.3328571319999998,0.0,0.0,0.0
780486,2017-08-21,2017-08-21,936,116216,30-34,F,65,69,71,2879,0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
780498,2017-08-22,2017-08-22,936,116218,30-34,F,64,65,68,13621,3,4.090000033,1,0,0.02202481462447691,1.3633333443333333,0.0,0.0,0.0
780511,2017-08-23,2017-08-23,936,116220,30-34,F,63,65,66,6175,1,1.370000005,2,1,0.016194331983805668,1.370000005,1.370000005,100.0,72.99270046353028
780629,2017-08-24,2017-08-24,936,116240,30-34,F,28,34,34,2963,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
780653,2017-08-24,2017-08-24,936,116244,30-34,F,29,33,35,9076,1,1.379999995,1,1,0.011018069634200088,1.379999995,1.379999995,100.0,72.46376837849192
780655,2017-08-24,2017-08-24,936,116244,30-34,F,29,33,34,20941,4,5.909999967,1,1,0.019101284561386753,1.47749999175,5.909999967,25.0,16.920473867745454
780666,2017-08-24,2017-08-24,936,116246,45-49,F,10,13,13,3462,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
780681,2017-08-24,2017-08-24,936,116248,30-34,F,26,29,29,4073,0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
780700,2017-08-18,2017-08-18,936,116252,30-34,F,27,33,30,3745,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
780748,2017-08-18,2017-08-18,936,116265,30-34,F,24,26,28,830,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
